week,project_key,unit,block,unit_type,sold
2026-08-19,parkland-phase-1,1A-10-19,1A,A,1
2026-08-19,parkland-phase-1,1A-10-20,1A,B,1
2026-08-19,parkland-phase-1,1A-11-01,1A,B,0
2026-08-19,parkland-phase-1,1A-11-02,1A,B,1
2026-08-19,parkland-phase-1,1A-11-03,1A,B,1
2026-08-19,parkland-phase-1,1A-11-05,1A,A,1
2026-08-19,parkland-phase-1,1A-11-06,1A,C,0
2026-08-19,parkland-phase-1,1A-11-07,1A,C,1
2026-08-19,parkland-phase-1,1A-11-08,1A,C,1
2026-08-19,parkland-phase-1,1A-11-09,1A,C,1
2026-08-19,parkland-phase-1,1A-11-10,1A,C,1
2026-08-19,parkland-phase-1,1A-11-11,1A,C,1
2026-08-19,parkland-phase-1,1A-11-12,1A,C,1
2026-08-19,parkland-phase-1,1A-11-13,1A,C,1
2026-08-19,parkland-phase-1,1A-11-15,1A,B,1
2026-08-19,parkland-phase-1,1A-11-16,1A,A,0
2026-08-19,parkland-phase-1,1A-11-17,1A,B,0
2026-08-19,parkland-phase-1,1A-11-18,1A,B,0
2026-08-19,parkland-phase-1,1A-11-19,1A,A,1
2026-08-19,parkland-phase-1,1A-11-20,1A,B,1
2026-08-19,parkland-phase-1,1A-12-01,1A,B,0
2026-08-19,parkland-phase-1,1A-12-02,1A,B,0
2026-08-19,parkland-phase-1,1A-12-03,1A,B,1
2026-08-19,parkland-phase-1,1A-12-05,1A,A,1
2026-08-19,parkland-phase-1,1A-12-06,1A,C,0
2026-08-19,parkland-phase-1,1A-12-07,1A,C,0
2026-08-19,parkland-phase-1,1A-12-08,1A,C,0
2026-08-19,parkland-phase-1,1A-12-09,1A,C,1
2026-08-19,parkland-phase-1,1A-12-10,1A,C,1
2026-08-19,parkland-phase-1,1A-12-11,1A,C,1
2026-08-19,parkland-phase-1,1A-12-12,1A,C,1
2026-08-19,parkland-phase-1,1A-12-13,1A,C,1
2026-08-19,parkland-phase-1,1A-12-15,1A,B,1
2026-08-19,parkland-phase-1,1A-12-16,1A,A,0
2026-08-19,parkland-phase-1,1A-12-17,1A,B,0
2026-08-19,parkland-phase-1,1A-12-18,1A,B,1
2026-08-19,parkland-phase-1,1A-12-19,1A,A,1
2026-08-19,parkland-phase-1,1A-12-20,1A,B,1
2026-08-19,parkland-phase-1,1A-13-01,1A,B,1
2026-08-19,parkland-phase-1,1A-13-02,1A,B,0
2026-08-19,parkland-phase-1,1A-13-03,1A,B,1
2026-08-19,parkland-phase-1,1A-13-05,1A,A,0
2026-08-19,parkland-phase-1,1A-13-06,1A,C,1
2026-08-19,parkland-phase-1,1A-13-07,1A,C,0
2026-08-19,parkland-phase-1,1A-13-08,1A,C,0
2026-08-19,parkland-phase-1,1A-13-09,1A,C,0
2026-08-19,parkland-phase-1,1A-13-10,1A,C,1
2026-08-19,parkland-phase-1,1A-13-11,1A,C,1
2026-08-19,parkland-phase-1,1A-13-12,1A,C,0
2026-08-19,parkland-phase-1,1A-13-13,1A,C,1
2026-08-19,parkland-phase-1,1A-13-15,1A,B,1
2026-08-19,parkland-phase-1,1A-13-16,1A,A,0
2026-08-19,parkland-phase-1,1A-13-17,1A,B,0
2026-08-19,parkland-phase-1,1A-13-18,1A,B,1
2026-08-19,parkland-phase-1,1A-13-19,1A,A,1
2026-08-19,parkland-phase-1,1A-13-20,1A,B,1
2026-08-19,parkland-phase-1,1A-14-01,1A,B,1
2026-08-19,parkland-phase-1,1A-14-02,1A,B,1
2026-08-19,parkland-phase-1,1A-14-03,1A,B,1
2026-08-19,parkland-phase-1,1A-14-05,1A,A,1
2026-08-19,parkland-phase-1,1A-14-06,1A,C,0
2026-08-19,parkland-phase-1,1A-14-07,1A,C,0
2026-08-19,parkland-phase-1,1A-14-08,1A,C,0
2026-08-19,parkland-phase-1,1A-14-09,1A,C,1
2026-08-19,parkland-phase-1,1A-14-10,1A,C,0
2026-08-19,parkland-phase-1,1A-14-11,1A,C,0
2026-08-19,parkland-phase-1,1A-14-12,1A,C,1
2026-08-19,parkland-phase-1,1A-14-13,1A,C,1
2026-08-19,parkland-phase-1,1A-14-15,1A,B,1
2026-08-19,parkland-phase-1,1A-14-16,1A,A,1
2026-08-19,parkland-phase-1,1A-14-17,1A,B,1
2026-08-19,parkland-phase-1,1A-14-18,1A,B,0
2026-08-19,parkland-phase-1,1A-14-19,1A,A,0
2026-08-19,parkland-phase-1,1A-14-20,1A,B,0
2026-08-19,parkland-phase-1,1A-15-01,1A,B,1
2026-08-19,parkland-phase-1,1A-15-02,1A,B,1
2026-08-19,parkland-phase-1,1A-15-03,1A,B,0
2026-08-19,parkland-phase-1,1A-15-05,1A,A,1
2026-08-19,parkland-phase-1,1A-15-06,1A,C,0
2026-08-19,parkland-phase-1,1A-15-07,1A,C,0
2026-08-19,parkland-phase-1,1A-15-08,1A,C,0
2026-08-19,parkland-phase-1,1A-15-09,1A,C,1
2026-08-19,parkland-phase-1,1A-15-10,1A,C,1
2026-08-19,parkland-phase-1,1A-15-11,1A,C,1
2026-08-19,parkland-phase-1,1A-15-12,1A,C,1
2026-08-19,parkland-phase-1,1A-15-13,1A,C,1
2026-08-19,parkland-phase-1,1A-15-15,1A,B,1
2026-08-19,parkland-phase-1,1A-15-16,1A,A,1
2026-08-19,parkland-phase-1,1A-15-17,1A,B,1
2026-08-19,parkland-phase-1,1A-15-18,1A,B,1
2026-08-19,parkland-phase-1,1A-15-19,1A,A,0
2026-08-19,parkland-phase-1,1A-15-20,1A,B,0
2026-08-19,parkland-phase-1,1A-16-01,1A,B,1
2026-08-19,parkland-phase-1,1A-16-02,1A,B,0
2026-08-19,parkland-phase-1,1A-16-03,1A,B,0
2026-08-19,parkland-phase-1,1A-16-05,1A,A,1
2026-08-19,parkland-phase-1,1A-16-06,1A,C,1
2026-08-19,parkland-phase-1,1A-16-07,1A,C,0
2026-08-19,parkland-phase-1,1A-16-08,1A,C,1
2026-08-19,parkland-phase-1,1A-16-09,1A,C,0
2026-08-19,parkland-phase-1,1A-16-10,1A,C,1
2026-08-19,parkland-phase-1,1A-16-11,1A,C,1
2026-08-19,parkland-phase-1,1A-16-12,1A,C,0
2026-08-19,parkland-phase-1,1A-16-13,1A,C,0
2026-08-19,parkland-phase-1,1A-16-15,1A,B,1
2026-08-19,parkland-phase-1,1A-16-16,1A,A,1
2026-08-19,parkland-phase-1,1A-16-17,1A,B,1
2026-08-19,parkland-phase-1,1A-16-18,1A,B,1
2026-08-19,parkland-phase-1,1A-16-19,1A,A,0
2026-08-19,parkland-phase-1,1A-16-20,1A,B,0
2026-08-19,parkland-phase-1,1A-17-01,1A,B,1
2026-08-19,parkland-phase-1,1A-17-02,1A,B,0
2026-08-19,parkland-phase-1,1A-17-03,1A,B,0
2026-08-19,parkland-phase-1,1A-17-05,1A,A,0
2026-08-19,parkland-phase-1,1A-17-06,1A,C,0
2026-08-19,parkland-phase-1,1A-17-07,1A,C,1
2026-08-19,parkland-phase-1,1A-17-08,1A,C,1
2026-08-19,parkland-phase-1,1A-17-09,1A,C,1
2026-08-19,parkland-phase-1,1A-17-10,1A,C,1
2026-08-19,parkland-phase-1,1A-17-11,1A,C,1
2026-08-19,parkland-phase-1,1A-17-12,1A,C,0
2026-08-19,parkland-phase-1,1A-17-13,1A,C,0
2026-08-19,parkland-phase-1,1A-17-15,1A,B,0
2026-08-19,parkland-phase-1,1A-17-16,1A,A,1
2026-08-19,parkland-phase-1,1A-17-17,1A,B,1
2026-08-19,parkland-phase-1,1A-17-18,1A,B,1
2026-08-19,parkland-phase-1,1A-17-19,1A,A,1
2026-08-19,parkland-phase-1,1A-17-20,1A,B,1
2026-08-19,parkland-phase-1,1A-18-01,1A,B,0
2026-08-19,parkland-phase-1,1A-18-02,1A,B,0
2026-08-19,parkland-phase-1,1A-18-03,1A,B,1
2026-08-19,parkland-phase-1,1A-18-05,1A,A,1
2026-08-19,parkland-phase-1,1A-18-06,1A,C,1
2026-08-19,parkland-phase-1,1A-18-07,1A,C,1
2026-08-19,parkland-phase-1,1A-18-08,1A,C,1
2026-08-19,parkland-phase-1,1A-18-09,1A,C,1
2026-08-19,parkland-phase-1,1A-18-10,1A,C,1
2026-08-19,parkland-phase-1,1A-18-11,1A,C,0
2026-08-19,parkland-phase-1,1A-18-12,1A,C,0
2026-08-19,parkland-phase-1,1A-18-13,1A,C,1
2026-08-19,parkland-phase-1,1A-18-15,1A,B,1
2026-08-19,parkland-phase-1,1A-18-16,1A,A,1
2026-08-19,parkland-phase-1,1A-18-17,1A,B,1
2026-08-19,parkland-phase-1,1A-18-18,1A,B,1
2026-08-19,parkland-phase-1,1A-18-19,1A,A,0
2026-08-19,parkland-phase-1,1A-18-20,1A,B,0
2026-08-19,parkland-phase-1,1A-19-01,1A,B,1
2026-08-19,parkland-phase-1,1A-19-02,1A,B,1
2026-08-19,parkland-phase-1,1A-19-03,1A,B,0
2026-08-19,parkland-phase-1,1A-19-05,1A,A,1
2026-08-19,parkland-phase-1,1A-19-06,1A,C,0
2026-08-19,parkland-phase-1,1A-19-07,1A,C,0
2026-08-19,parkland-phase-1,1A-19-08,1A,C,0
2026-08-19,parkland-phase-1,1A-19-09,1A,C,1
2026-08-19,parkland-phase-1,1A-19-10,1A,C,1
2026-08-19,parkland-phase-1,1A-19-11,1A,C,1
2026-08-19,parkland-phase-1,1A-19-12,1A,C,1
2026-08-19,parkland-phase-1,1A-19-13,1A,C,1
2026-08-19,parkland-phase-1,1A-19-15,1A,B,1
2026-08-19,parkland-phase-1,1A-19-16,1A,A,1
2026-08-19,parkland-phase-1,1A-19-17,1A,B,1
2026-08-19,parkland-phase-1,1A-19-18,1A,B,0
2026-08-19,parkland-phase-1,1A-19-19,1A,A,0
2026-08-19,parkland-phase-1,1A-19-20,1A,B,1
2026-08-19,parkland-phase-1,1A-20-01,1A,B,1
2026-08-19,parkland-phase-1,1A-20-02,1A,B,0
2026-08-19,parkland-phase-1,1A-20-03,1A,B,0
2026-08-19,parkland-phase-1,1A-20-05,1A,A,1
2026-08-19,parkland-phase-1,1A-20-06,1A,C,1
2026-08-19,parkland-phase-1,1A-20-07,1A,C,1
2026-08-19,parkland-phase-1,1A-20-08,1A,C,1
2026-08-19,parkland-phase-1,1A-20-09,1A,C,1
2026-08-19,parkland-phase-1,1A-20-10,1A,C,1
2026-08-19,parkland-phase-1,1A-20-11,1A,C,0
2026-08-19,parkland-phase-1,1A-20-12,1A,C,0
2026-08-19,parkland-phase-1,1A-20-13,1A,C,1
2026-08-19,parkland-phase-1,1A-20-15,1A,B,1
2026-08-19,parkland-phase-1,1A-20-16,1A,A,1
2026-08-19,parkland-phase-1,1A-20-17,1A,B,1
2026-08-19,parkland-phase-1,1A-20-18,1A,B,0
2026-08-19,parkland-phase-1,1A-20-19,1A,A,0
2026-08-19,parkland-phase-1,1A-20-20,1A,B,1
2026-08-19,parkland-phase-1,1A-21-01,1A,B,1
2026-08-19,parkland-phase-1,1A-21-02,1A,B,0
2026-08-19,parkland-phase-1,1A-21-03,1A,B,0
2026-08-19,parkland-phase-1,1A-21-05,1A,A,1
2026-08-19,parkland-phase-1,1A-21-06,1A,C,0
2026-08-19,parkland-phase-1,1A-21-07,1A,C,1
2026-08-19,parkland-phase-1,1A-21-08,1A,C,1
2026-08-19,parkland-phase-1,1A-21-09,1A,C,1
2026-08-19,parkland-phase-1,1A-21-10,1A,C,1
2026-08-19,parkland-phase-1,1A-21-11,1A,C,1
2026-08-19,parkland-phase-1,1A-21-12,1A,C,0
2026-08-19,parkland-phase-1,1A-21-13,1A,C,0
2026-08-19,parkland-phase-1,1A-21-15,1A,B,1
2026-08-19,parkland-phase-1,1A-21-16,1A,A,1
2026-08-19,parkland-phase-1,1A-21-17,1A,B,1
2026-08-19,parkland-phase-1,1A-21-18,1A,B,1
2026-08-19,parkland-phase-1,1A-21-19,1A,A,1
2026-08-19,parkland-phase-1,1A-21-20,1A,B,1
2026-08-19,parkland-phase-1,1A-22-01,1A,B,1
2026-08-19,parkland-phase-1,1A-22-02,1A,B,0
2026-08-19,parkland-phase-1,1A-22-03,1A,B,0
2026-08-19,parkland-phase-1,1A-22-05,1A,A,1
2026-08-19,parkland-phase-1,1A-22-06,1A,C,1
2026-08-19,parkland-phase-1,1A-22-07,1A,C,1
2026-08-19,parkland-phase-1,1A-22-08,1A,C,1
2026-08-19,parkland-phase-1,1A-22-09,1A,C,1
2026-08-19,parkland-phase-1,1A-22-10,1A,C,1
2026-08-19,parkland-phase-1,1A-22-11,1A,C,0
2026-08-19,parkland-phase-1,1A-22-12,1A,C,0
2026-08-19,parkland-phase-1,1A-22-13,1A,C,1
2026-08-19,parkland-phase-1,1A-22-15,1A,B,1
2026-08-19,parkland-phase-1,1A-22-16,1A,A,0
2026-08-19,parkland-phase-1,1A-22-17,1A,B,0
2026-08-19,parkland-phase-1,1A-22-18,1A,B,1
2026-08-19,parkland-phase-1,1A-22-19,1A,A,1
2026-08-19,parkland-phase-1,1A-22-20,1A,B,1
2026-08-19,parkland-phase-1,1A-23-01,1A,B,0
2026-08-19,parkland-phase-1,1A-23-02,1A,B,0
2026-08-19,parkland-phase-1,1A-23-03,1A,B,0
2026-08-19,parkland-phase-1,1A-23-05,1A,A,0
2026-08-19,parkland-phase-1,1A-23-06,1A,C,0
2026-08-19,parkland-phase-1,1A-23-07,1A,C,1
2026-08-19,parkland-phase-1,1A-23-08,1A,C,1
2026-08-19,parkland-phase-1,1A-23-09,1A,C,1
2026-08-19,parkland-phase-1,1A-23-10,1A,C,0
2026-08-19,parkland-phase-1,1A-23-11,1A,C,0
2026-08-19,parkland-phase-1,1A-23-12,1A,C,1
2026-08-19,parkland-phase-1,1A-23-13,1A,C,1
2026-08-19,parkland-phase-1,1A-23-15,1A,B,1
2026-08-19,parkland-phase-1,1A-23-16,1A,A,1
2026-08-19,parkland-phase-1,1A-23-17,1A,B,1
2026-08-19,parkland-phase-1,1A-23-18,1A,B,1
2026-08-19,parkland-phase-1,1A-23-19,1A,A,1
2026-08-19,parkland-phase-1,1A-23-20,1A,B,1
2026-08-19,parkland-phase-1,1A-24-01,1A,B,1
2026-08-19,parkland-phase-1,1A-24-02,1A,B,0
2026-08-19,parkland-phase-1,1A-24-03,1A,B,0
2026-08-19,parkland-phase-1,1A-24-05,1A,A,0
2026-08-19,parkland-phase-1,1A-24-06,1A,C,0
2026-08-19,parkland-phase-1,1A-24-07,1A,C,0
2026-08-19,parkland-phase-1,1A-24-08,1A,C,0
2026-08-19,parkland-phase-1,1A-24-09,1A,C,0
2026-08-19,parkland-phase-1,1A-24-10,1A,C,0
2026-08-19,parkland-phase-1,1A-24-11,1A,C,0
2026-08-19,parkland-phase-1,1A-24-12,1A,C,1
2026-08-19,parkland-phase-1,1A-24-13,1A,C,1
2026-08-19,parkland-phase-1,1A-24-15,1A,B,1
2026-08-19,parkland-phase-1,1A-24-16,1A,A,0
2026-08-19,parkland-phase-1,1A-24-17,1A,B,1
2026-08-19,parkland-phase-1,1A-24-18,1A,B,1
2026-08-19,parkland-phase-1,1A-24-19,1A,A,1
2026-08-19,parkland-phase-1,1A-25-01,1A,B,0
2026-08-19,parkland-phase-1,1A-25-02,1A,B,0
2026-08-19,parkland-phase-1,1A-25-03,1A,B,0
2026-08-19,parkland-phase-1,1A-25-05,1A,A,0
2026-08-19,parkland-phase-1,1A-25-06,1A,C,0
2026-08-19,parkland-phase-1,1A-25-07,1A,C,1
2026-08-19,parkland-phase-1,1A-25-08,1A,C,1
2026-08-19,parkland-phase-1,1A-25-09,1A,C,1
2026-08-19,parkland-phase-1,1A-25-10,1A,C,0
2026-08-19,parkland-phase-1,1A-25-11,1A,C,0
2026-08-19,parkland-phase-1,1A-25-12,1A,C,1
2026-08-19,parkland-phase-1,1A-25-13,1A,C,1
2026-08-19,parkland-phase-1,1A-25-15,1A,B,1
2026-08-19,parkland-phase-1,1A-25-16,1A,A,1
2026-08-19,parkland-phase-1,1A-25-17,1A,B,1
2026-08-19,parkland-phase-1,1A-25-18,1A,B,1
2026-08-19,parkland-phase-1,1A-25-19,1A,A,1
2026-08-19,parkland-phase-1,1A-25-20,1A,B,1
2026-08-19,parkland-phase-1,1A-26-01,1A,B,1
2026-08-19,parkland-phase-1,1A-26-02,1A,B,1
2026-08-19,parkland-phase-1,1A-26-03,1A,B,1
2026-08-19,parkland-phase-1,1A-26-05,1A,A,0
2026-08-19,parkland-phase-1,1A-26-06,1A,C,0
2026-08-19,parkland-phase-1,1A-26-07,1A,C,1
2026-08-19,parkland-phase-1,1A-26-08,1A,C,1
2026-08-19,parkland-phase-1,1A-26-09,1A,C,1
2026-08-19,parkland-phase-1,1A-26-10,1A,C,0
2026-08-19,parkland-phase-1,1A-26-11,1A,C,0
2026-08-19,parkland-phase-1,1A-26-12,1A,C,0
2026-08-19,parkland-phase-1,1A-26-13,1A,C,1
2026-08-19,parkland-phase-1,1A-26-15,1A,B,1
2026-08-19,parkland-phase-1,1A-26-16,1A,A,0
2026-08-19,parkland-phase-1,1A-26-17,1A,B,0
2026-08-19,parkland-phase-1,1A-26-18,1A,B,0
2026-08-19,parkland-phase-1,1A-26-19,1A,A,1
2026-08-19,parkland-phase-1,1A-26-20,1A,B,1
2026-08-19,parkland-phase-1,1A-27-01,1A,B,1
2026-08-19,parkland-phase-1,1A-27-02,1A,B,0
2026-08-19,parkland-phase-1,1A-27-03,1A,B,0
2026-08-19,parkland-phase-1,1A-27-05,1A,A,1
2026-08-19,parkland-phase-1,1A-27-06,1A,C,0
2026-08-19,parkland-phase-1,1A-27-07,1A,C,0
2026-08-19,parkland-phase-1,1A-27-08,1A,C,0
2026-08-19,parkland-phase-1,1A-27-09,1A,C,0
2026-08-19,parkland-phase-1,1A-27-10,1A,C,1
2026-08-19,parkland-phase-1,1A-27-11,1A,C,1
2026-08-19,parkland-phase-1,1A-27-12,1A,C,1
2026-08-19,parkland-phase-1,1A-27-13,1A,C,1
2026-08-19,parkland-phase-1,1A-27-15,1A,B,1
2026-08-19,parkland-phase-1,1A-27-16,1A,A,1
2026-08-19,parkland-phase-1,1A-27-17,1A,B,1
2026-08-19,parkland-phase-1,1A-27-18,1A,B,1
2026-08-19,parkland-phase-1,1A-27-19,1A,A,0
2026-08-19,parkland-phase-1,1A-27-20,1A,B,0
2026-08-19,parkland-phase-1,1A-28-01,1A,B,1
2026-08-19,parkland-phase-1,1A-28-02,1A,B,1
2026-08-19,parkland-phase-1,1A-28-03,1A,B,1
2026-08-19,parkland-phase-1,1A-28-05,1A,A,1
2026-08-19,parkland-phase-1,1A-28-06,1A,C,0
2026-08-19,parkland-phase-1,1A-28-07,1A,C,0
2026-08-19,parkland-phase-1,1A-28-08,1A,C,1
2026-08-19,parkland-phase-1,1A-28-09,1A,C,1
2026-08-19,parkland-phase-1,1A-28-10,1A,C,1
2026-08-19,parkland-phase-1,1A-28-11,1A,C,1
2026-08-19,parkland-phase-1,1A-28-12,1A,C,0
2026-08-19,parkland-phase-1,1A-28-13,1A,C,0
2026-08-19,parkland-phase-1,1A-28-15,1A,B,1
2026-08-19,parkland-phase-1,1A-28-16,1A,A,1
2026-08-19,parkland-phase-1,1A-28-17,1A,B,0
2026-08-19,parkland-phase-1,1A-28-18,1A,B,0
2026-08-19,parkland-phase-1,1A-28-19,1A,A,0
2026-08-19,parkland-phase-1,1A-28-20,1A,B,0
2026-08-19,parkland-phase-1,1A-29-01,1A,B,1
2026-08-19,parkland-phase-1,1A-29-02,1A,B,1
2026-08-19,parkland-phase-1,1A-29-03,1A,B,1
2026-08-19,parkland-phase-1,1A-29-05,1A,A,1
2026-08-19,parkland-phase-1,1A-29-06,1A,C,0
2026-08-19,parkland-phase-1,1A-29-07,1A,C,1
2026-08-19,parkland-phase-1,1A-29-08,1A,C,1
2026-08-19,parkland-phase-1,1A-29-09,1A,C,0
2026-08-19,parkland-phase-1,1A-29-10,1A,C,1
2026-08-19,parkland-phase-1,1A-29-11,1A,C,1
2026-08-19,parkland-phase-1,1A-29-12,1A,C,0
2026-08-19,parkland-phase-1,1A-29-13,1A,C,0
2026-08-19,parkland-phase-1,1A-29-15,1A,B,1
2026-08-19,parkland-phase-1,1A-29-16,1A,A,1
2026-08-19,parkland-phase-1,1A-29-17,1A,B,0
2026-08-19,parkland-phase-1,1A-29-18,1A,B,0
2026-08-19,parkland-phase-1,1A-29-19,1A,A,0
2026-08-19,parkland-phase-1,1A-29-20,1A,B,0
2026-08-19,parkland-phase-1,1A-30-01,1A,B,1
2026-08-19,parkland-phase-1,1A-30-02,1A,B,1
2026-08-19,parkland-phase-1,1A-30-03,1A,B,1
2026-08-19,parkland-phase-1,1A-30-05,1A,A,1
2026-08-19,parkland-phase-1,1A-30-06,1A,C,0
2026-08-19,parkland-phase-1,1A-30-07,1A,C,0
2026-08-19,parkland-phase-1,1A-30-08,1A,C,1
2026-08-19,parkland-phase-1,1A-30-09,1A,C,0
2026-08-19,parkland-phase-1,1A-30-10,1A,C,1
2026-08-19,parkland-phase-1,1A-30-11,1A,C,1
2026-08-19,parkland-phase-1,1A-30-12,1A,C,0
2026-08-19,parkland-phase-1,1A-30-13,1A,C,0
2026-08-19,parkland-phase-1,1A-30-15,1A,B,1
2026-08-19,parkland-phase-1,1A-30-16,1A,A,1
2026-08-19,parkland-phase-1,1A-30-17,1A,B,0
2026-08-19,parkland-phase-1,1A-30-18,1A,B,0
2026-08-19,parkland-phase-1,1A-30-19,1A,A,0
2026-08-19,parkland-phase-1,1A-30-20,1A,B,0
2026-08-19,parkland-phase-1,1A-31-01,1A,B,1
2026-08-19,parkland-phase-1,1A-31-02,1A,B,0
2026-08-19,parkland-phase-1,1A-31-03,1A,B,0
2026-08-19,parkland-phase-1,1A-31-05,1A,A,1
2026-08-19,parkland-phase-1,1A-31-06,1A,C,0
2026-08-19,parkland-phase-1,1A-31-07,1A,C,0
2026-08-19,parkland-phase-1,1A-31-08,1A,C,0
2026-08-19,parkland-phase-1,1A-31-09,1A,C,1
2026-08-19,parkland-phase-1,1A-31-10,1A,C,1
2026-08-19,parkland-phase-1,1A-31-11,1A,C,1
2026-08-19,parkland-phase-1,1A-31-12,1A,C,1
2026-08-19,parkland-phase-1,1A-31-13,1A,C,1
2026-08-19,parkland-phase-1,1A-31-15,1A,B,1
2026-08-19,parkland-phase-1,1A-31-16,1A,A,0
2026-08-19,parkland-phase-1,1A-31-17,1A,B,0
2026-08-19,parkland-phase-1,1A-31-18,1A,B,1
2026-08-19,parkland-phase-1,1A-31-19,1A,A,1
2026-08-19,parkland-phase-1,1A-31-20,1A,B,1
2026-08-19,parkland-phase-1,1A-32-01,1A,B,1
2026-08-19,parkland-phase-1,1A-32-02,1A,B,0
2026-08-19,parkland-phase-1,1A-32-03,1A,B,0
2026-08-19,parkland-phase-1,1A-32-05,1A,A,1
2026-08-19,parkland-phase-1,1A-32-06,1A,C,1
2026-08-19,parkland-phase-1,1A-32-07,1A,C,0
2026-08-19,parkland-phase-1,1A-32-08,1A,C,0
2026-08-19,parkland-phase-1,1A-32-09,1A,C,0
2026-08-19,parkland-phase-1,1A-32-10,1A,C,1
2026-08-19,parkland-phase-1,1A-32-11,1A,C,1
2026-08-19,parkland-phase-1,1A-32-12,1A,C,1
2026-08-19,parkland-phase-1,1A-32-13,1A,C,1
2026-08-19,parkland-phase-1,1A-32-15,1A,B,1
2026-08-19,parkland-phase-1,1A-32-16,1A,A,1
2026-08-19,parkland-phase-1,1A-32-17,1A,B,1
2026-08-19,parkland-phase-1,1A-32-18,1A,B,1
2026-08-19,parkland-phase-1,1A-32-19,1A,A,0
2026-08-19,parkland-phase-1,1A-32-20,1A,B,0
2026-08-19,parkland-phase-1,1A-33-01,1A,B,0
2026-08-19,parkland-phase-1,1A-33-02,1A,B,0
2026-08-19,parkland-phase-1,1A-33-03,1A,B,0
2026-08-19,parkland-phase-1,1A-33-05,1A,A,0
2026-08-19,parkland-phase-1,1A-33-06,1A,C,0
2026-08-19,parkland-phase-1,1A-33-07,1A,C,0
2026-08-19,parkland-phase-1,1A-33-08,1A,C,1
2026-08-19,parkland-phase-1,1A-33-09,1A,C,0
2026-08-19,parkland-phase-1,1A-33-10,1A,C,1
2026-08-19,parkland-phase-1,1A-33-11,1A,C,1
2026-08-19,parkland-phase-1,1A-33-12,1A,C,0
2026-08-19,parkland-phase-1,1A-33-13,1A,C,0
2026-08-19,parkland-phase-1,1A-33-15,1A,B,1
2026-08-19,parkland-phase-1,1A-33-16,1A,A,1
2026-08-19,parkland-phase-1,1A-33-17,1A,B,1
2026-08-19,parkland-phase-1,1A-33-18,1A,B,1
2026-08-19,parkland-phase-1,1A-33-19,1A,A,1
2026-08-19,parkland-phase-1,1A-33-20,1A,B,1
2026-08-19,parkland-phase-1,1A-34-01,1A,B,1
2026-08-19,parkland-phase-1,1A-34-02,1A,B,1
2026-08-19,parkland-phase-1,1A-34-03,1A,B,1
2026-08-19,parkland-phase-1,1A-34-05,1A,A,0
2026-08-19,parkland-phase-1,1A-34-06,1A,C,0
2026-08-19,parkland-phase-1,1A-34-07,1A,C,0
2026-08-19,parkland-phase-1,1A-34-08,1A,C,0
2026-08-19,parkland-phase-1,1A-34-09,1A,C,1
2026-08-19,parkland-phase-1,1A-34-10,1A,C,0
2026-08-19,parkland-phase-1,1A-34-11,1A,C,0
2026-08-19,parkland-phase-1,1A-34-12,1A,C,1
2026-08-19,parkland-phase-1,1A-34-13,1A,C,1
2026-08-19,parkland-phase-1,1A-34-15,1A,B,1
2026-08-19,parkland-phase-1,1A-34-16,1A,A,0
2026-08-19,parkland-phase-1,1A-34-17,1A,B,0
2026-08-19,parkland-phase-1,1A-34-18,1A,B,0
2026-08-19,parkland-phase-1,1A-34-19,1A,A,1
2026-08-19,parkland-phase-1,1A-34-20,1A,B,1
2026-08-19,parkland-phase-1,1A-35-01,1A,B,1
2026-08-19,parkland-phase-1,1A-35-02,1A,B,1
2026-08-19,parkland-phase-1,1A-35-03,1A,B,1
2026-08-19,parkland-phase-1,1A-35-05,1A,A,1
2026-08-19,parkland-phase-1,1A-35-06,1A,C,0
2026-08-19,parkland-phase-1,1A-35-07,1A,C,1
2026-08-19,parkland-phase-1,1A-35-08,1A,C,1
2026-08-19,parkland-phase-1,1A-35-09,1A,C,1
2026-08-19,parkland-phase-1,1A-35-10,1A,C,1
2026-08-19,parkland-phase-1,1A-35-11,1A,C,1
2026-08-19,parkland-phase-1,1A-35-12,1A,C,0
2026-08-19,parkland-phase-1,1A-35-13,1A,C,1
2026-08-19,parkland-phase-1,1A-35-15,1A,B,1
2026-08-19,parkland-phase-1,1A-35-16,1A,A,1
2026-08-19,parkland-phase-1,1A-35-17,1A,B,0
2026-08-19,parkland-phase-1,1A-35-18,1A,B,0
2026-08-19,parkland-phase-1,1A-35-19,1A,A,0
2026-08-19,parkland-phase-1,1A-35-20,1A,B,0
2026-08-19,parkland-phase-1,1A-36-01,1A,B,1
2026-08-19,parkland-phase-1,1A-36-02,1A,B,0
2026-08-19,parkland-phase-1,1A-36-03,1A,B,1
2026-08-19,parkland-phase-1,1A-36-05,1A,A,1
2026-08-19,parkland-phase-1,1A-36-06,1A,C,0
2026-08-19,parkland-phase-1,1A-36-07,1A,C,1
2026-08-19,parkland-phase-1,1A-36-08,1A,C,1
2026-08-19,parkland-phase-1,1A-36-09,1A,C,1
2026-08-19,parkland-phase-1,1A-36-10,1A,C,0
2026-08-19,parkland-phase-1,1A-36-11,1A,C,0
2026-08-19,parkland-phase-1,1A-36-12,1A,C,0
2026-08-19,parkland-phase-1,1A-36-13,1A,C,0
2026-08-19,parkland-phase-1,1A-36-15,1A,B,1
2026-08-19,parkland-phase-1,1A-36-16,1A,A,1
2026-08-19,parkland-phase-1,1A-36-17,1A,B,0
